SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
447582,0,Revolving loans,F,N,Y,2,67500,202500,10125,202500,Unaccompanied,Working,Higher education,Married,House / apartment,0.026392,-10457,-1304,-5259,-2891,,1,1,0,1,1,0,,4,2,2,THURSDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.610064243,0.709899214,0.622922,0.1031,0.1143,0.9821,,,0,0.2069,0.1667,,0.0697,,0.0902,,0,0.105,0.1187,0.9821,,,0,0.2069,0.1667,,0.0712,,0.094,,0,0.1041,0.1143,0.9821,,,0,0.2069,0.1667,,0.0709,,0.0918,,0,,block of flats,0.0709,"Stone, brick",No,1,0,1,0,-1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
447583,0,Cash loans,M,Y,N,0,225000,1800000,49500,1800000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00702,-20654,-2045,-602,-4186,1,1,1,1,1,1,1,Managers,2,2,2,MONDAY,13,0,0,0,0,1,1,Business Entity Type 3,,0.441566585,0.200926088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-609,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
447584,0,Cash loans,F,Y,Y,1,270000,385749,17122.5,333000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.04622,-12042,-3827,-6046,-3916,9,1,1,0,1,1,0,Sales staff,2,1,1,SUNDAY,11,0,0,0,0,0,0,Self-employed,0.168106124,0.745458731,0.651260219,,,0.9776,,,,0.1379,,,,,0.0677,,,,,0.9777,,,,0.1379,,,,,0.0706,,,,,0.9776,,,,0.1379,,,,,0.0689,,,,,0.0678,,No,2,0,2,0,-1355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
447585,0,Cash loans,F,N,Y,0,112500,486000,18832.5,486000,Unaccompanied,Working,Higher education,Married,House / apartment,0.02461,-10863,-1291,-4832,-450,,1,1,0,1,1,1,Sales staff,2,2,2,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.330575114,0.5770513,,0.0742,0.0413,0.9851,0.796,0.0437,0.08,0.069,0.3333,0.0417,0.0563,0.0605,0.077,0,0,0.0756,0.0428,0.9851,0.804,0.0441,0.0806,0.069,0.3333,0.0417,0.0576,0.0661,0.0803,0,0,0.0749,0.0413,0.9851,0.7987,0.044,0.08,0.069,0.3333,0.0417,0.0573,0.0616,0.0784,0,0,reg oper account,block of flats,0.0845,Others,No,8,1,8,1,-1670,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
447586,0,Cash loans,F,Y,Y,0,135000,508495.5,21672,454500,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.030755,-16978,-4923,-3020,-524,5,1,1,0,1,0,0,Core staff,1,2,2,TUESDAY,16,0,0,0,0,0,0,Government,,0.655189703,0.626304277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
447587,0,Cash loans,F,N,N,0,76500,622188,19665,472500,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.010276,-10755,-2598,-1278,-1551,,1,1,0,1,0,0,,2,2,2,SATURDAY,13,0,0,0,0,0,0,Medicine,0.151344933,0.582639764,0.200926088,0.0082,0,0.9737,0.6396,0.0015,0,0.0345,0.0417,0.0417,0,0.0067,0.0091,0,0,0.0084,0,0.9737,0.6537,0.0015,0,0.0345,0.0417,0.0417,0,0.0073,0.0095,0,0,0.0083,0,0.9737,0.6444,0.0015,0,0.0345,0.0417,0.0417,0,0.0068,0.0093,0,0,reg oper account,block of flats,0.008,Block,No,1,1,1,1,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447588,0,Cash loans,M,Y,N,0,225000,270000,13914,270000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.003813,-20802,-2596,-899,-4332,9,1,1,1,1,1,0,Drivers,2,2,2,SUNDAY,17,0,1,1,0,1,1,Business Entity Type 3,0.563614486,0.542453735,0.457899551,0.0928,0.0805,0.9767,0.6804,0.1246,0,0.2069,0.1667,0.2083,0.0634,0.0756,0.0782,0,0,0.0945,0.0835,0.9767,0.6929,0.1257,0,0.2069,0.1667,0.2083,0.0649,0.0826,0.0815,0,0,0.0937,0.0805,0.9767,0.6847,0.1254,0,0.2069,0.1667,0.2083,0.0645,0.077,0.0797,0,0,reg oper spec account,block of flats,0.0681,Panel,No,0,0,0,0,-1802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
447589,0,Cash loans,M,N,Y,2,112500,257391,18432,238500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-14098,-1000,-263,-4583,,1,1,0,1,0,0,Security staff,4,2,2,WEDNESDAY,15,0,1,1,0,0,0,Security,0.202237676,0.467840858,0.802745476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,-131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
447590,1,Cash loans,F,N,Y,0,112500,641173.5,27081,553500,Unaccompanied,State servant,Secondary / secondary special,Separated,House / apartment,0.00496,-13354,-4966,-4742,-2536,,1,1,0,1,0,0,High skill tech staff,1,2,2,FRIDAY,13,0,0,0,1,1,0,Medicine,0.359532349,0.564134143,0.474051289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-169,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
447592,0,Cash loans,F,Y,N,0,117000,544491,17563.5,454500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-17629,-2243,-9967,-1163,4,1,1,1,1,0,0,High skill tech staff,2,2,2,TUESDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.732035797,0.651260219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
447593,0,Cash loans,F,N,Y,0,135000,1152000,31680,1152000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.04622,-8198,-829,-8076,-878,,1,1,0,1,0,0,Laborers,1,1,1,TUESDAY,14,0,0,0,0,1,1,Trade: type 2,,0.588747243,,0.132,0.0637,0.9861,0.8096,0.0251,0.16,0.069,0.625,0.0417,0.0414,0.1076,0.1379,0,0,0.1345,0.0661,0.9861,0.8171,0.0254,0.1611,0.069,0.625,0.0417,0.0423,0.1175,0.1436,0,0,0.1332,0.0637,0.9861,0.8121,0.0253,0.16,0.069,0.625,0.0417,0.0421,0.1095,0.1404,0,0,reg oper account,block of flats,0.1084,Panel,No,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
447594,0,Cash loans,F,Y,N,0,180000,781920,25839,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.010276,-23420,-1239,-1578,-3951,11,1,1,0,1,0,0,Cleaning staff,1,2,2,FRIDAY,18,0,0,0,0,0,0,Business Entity Type 3,,0.640151446,0.310818254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1188,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
447595,0,Cash loans,F,N,N,0,67500,130320,9873,112500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-19754,-2207,-8051,-3298,,1,1,1,1,1,0,Laborers,2,2,2,FRIDAY,9,0,0,0,0,1,1,Industry: type 3,0.55714478,0.411378188,0.662637792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
447596,0,Cash loans,F,N,N,0,90000,948582,25150.5,679500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.016612,-14360,-359,-3339,-4921,,1,1,1,1,1,0,Core staff,1,2,2,SATURDAY,15,0,0,0,0,0,0,Kindergarten,0.450962448,0.383459323,0.744932185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
447597,1,Cash loans,F,N,Y,0,180000,1036530,30438,742500,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,0.00712,-16310,-564,-3162,-3970,,1,1,0,1,0,0,High skill tech staff,1,2,2,WEDNESDAY,13,0,0,0,0,0,0,Self-employed,0.547567582,0.50057044,,0.0619,0.0638,0.9727,0.626,0.0097,0,0.1034,0.1667,0.0417,0.0437,0.0504,0.0317,0,0.0243,0.063,0.0662,0.9727,0.6406,0.0097,0,0.1034,0.1667,0.0417,0.0447,0.0551,0.033,0,0.0257,0.0625,0.0638,0.9727,0.631,0.0097,0,0.1034,0.1667,0.0417,0.0444,0.0513,0.0322,0,0.0248,reg oper account,block of flats,0.0383,"Stone, brick",No,2,1,2,0,-484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447598,0,Cash loans,F,N,N,0,157500,1107981,32395.5,967500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008625,-16267,-9568,-5481,-4161,,1,1,0,1,0,0,Accountants,2,2,2,WEDNESDAY,17,0,0,0,0,0,0,Business Entity Type 2,,0.747800134,0.586740009,0.0722,,0.9921,,,,0.0345,0.1667,,,,0.0583,,,0.0735,,0.9921,,,,0.0345,0.1667,,,,0.0607,,,0.0729,,0.9921,,,,0.0345,0.1667,,,,0.0593,,,,block of flats,0.0466,"Stone, brick",No,0,0,0,0,-2544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
447602,0,Cash loans,F,N,Y,0,252000,755190,36459,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-12910,-1624,-719,-2055,,1,1,0,1,0,0,Managers,2,2,2,SUNDAY,12,0,0,0,0,0,0,Self-employed,,0.367386407,0.445396242,0.0103,,0.9662,,,,,,,,,,,,0.0105,,0.9662,,,,,,,,,,,,0.0104,,0.9662,,,,,,,,,,,,,,0.008,,No,5,0,5,0,-656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
447603,0,Cash loans,M,N,Y,0,157500,284400,18306,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.011703,-11346,-351,-5135,-3058,,1,1,0,1,0,0,Low-skill Laborers,2,2,2,SUNDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.486922586,0.404878364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
447604,0,Cash loans,F,N,N,0,157500,562491,27189,454500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-19351,-1580,-11497,-2902,,1,1,0,1,0,0,Managers,2,2,2,MONDAY,10,0,0,0,0,0,0,Self-employed,,0.575833983,0.67224289,0.0495,0.0627,0.9752,0.66,0.0048,0,0.1034,0.125,0,0.0224,0.0403,0.0261,0.0116,0.0287,0.0504,0.0651,0.9752,0.6733,0.0049,0,0.1034,0.125,0,0.0229,0.0441,0.0272,0.0117,0.0304,0.05,0.0627,0.9752,0.6645,0.0049,0,0.1034,0.125,0,0.0228,0.041,0.0266,0.0116,0.0293,reg oper account,block of flats,0.0378,Block,No,5,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
447605,0,Revolving loans,M,Y,Y,0,112500,135000,6750,135000,Family,Working,Secondary / secondary special,Married,House / apartment,0.006852,-21200,-741,-15923,-4759,25,1,1,0,1,0,0,Drivers,2,3,3,TUESDAY,4,0,0,0,0,0,0,Business Entity Type 3,,0.476353346,0.783832434,0.0082,0.0105,0.9737,,,0,0.0345,0.0417,,0,,0.0055,,0.0059,0.0084,0.0108,0.9737,,,0,0.0345,0.0417,,0,,0.0057,,0.0062,0.0083,0.0105,0.9737,,,0,0.0345,0.0417,,0,,0.0056,,0.006,,block of flats,0.0043,Block,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447608,0,Cash loans,F,N,N,1,315000,1350000,128182.5,1350000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.028663,-14937,-5103,-4277,-4425,,1,1,0,1,1,0,,3,2,2,FRIDAY,9,0,0,0,0,0,0,Industry: type 2,0.898877261,0.475960625,0.517296581,0.0732,0.1226,0.9722,,,0,0.2414,0.125,,0,,0.1048,,0.0082,0.0746,0.1273,0.9722,,,0,0.2414,0.125,,0,,0.1092,,0.0087,0.0739,0.1226,0.9722,,,0,0.2414,0.125,,0,,0.1066,,0.0084,,block of flats,0.1351,"Stone, brick",No,0,0,0,0,-2169,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447609,0,Revolving loans,F,N,Y,1,93600,202500,10125,202500,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.008068,-10696,-2735,-790,-2021,,1,1,0,1,0,0,Sales staff,3,3,3,MONDAY,8,0,0,0,0,0,0,Trade: type 1,0.42068301,0.562256677,0.484851475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
447610,1,Cash loans,F,N,Y,2,225000,545040,26640,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-14599,-743,-1320,-2307,,1,1,0,1,0,0,,4,2,2,SUNDAY,10,0,0,0,0,1,1,Government,0.495766585,0.550047169,0.41359676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447611,0,Cash loans,F,N,Y,2,135000,604152,26608.5,540000,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,0.008866,-13991,-4115,-7319,-4901,,1,1,1,1,0,0,Core staff,4,2,2,FRIDAY,14,0,0,0,0,1,1,Kindergarten,,0.665157892,0.681705878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,-768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
447612,0,Cash loans,F,N,N,0,112500,367389,20061,279000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002506,-8870,-106,-5674,-1540,,1,1,0,1,0,0,Sales staff,2,2,2,TUESDAY,6,0,0,0,0,0,0,Self-employed,,0.303576051,0.746300213,0.1227,,0.9806,0.7348,0,0,0.2759,0.1667,0.0417,,0.1,0.1151,0,0,0.125,,0.9806,0.7452,0,0,0.2759,0.1667,0.0417,,0.1093,0.12,0,0,0.1239,,0.9806,0.7383,0,0,0.2759,0.1667,0.0417,,0.1018,0.1172,0,0,reg oper account,block of flats,0.0906,Panel,No,5,1,5,0,-162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
447613,0,Cash loans,F,N,N,1,135000,254700,23944.5,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-16078,-2399,-8478,-4449,,1,1,0,1,0,0,High skill tech staff,3,2,2,TUESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.5672613,0.314761105,0.701695774,0.0619,0.0605,0.9841,0.7824,0.0085,0,0.1379,0.1667,0.2083,0.056,0.0504,0.0519,0,0,0.063,0.0628,0.9841,0.7909,0.0086,0,0.1379,0.1667,0.2083,0.0573,0.0551,0.0541,0,0,0.0625,0.0605,0.9841,0.7853,0.0086,0,0.1379,0.1667,0.2083,0.057,0.0513,0.0528,0,0,reg oper account,block of flats,0.0455,Panel,No,0,0,0,0,-210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
447614,0,Cash loans,M,N,Y,1,135000,835380,40320,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.011657,-16766,-4259,-7188,-307,,1,1,0,1,0,0,Low-skill Laborers,3,1,1,WEDNESDAY,13,0,0,0,0,1,1,Business Entity Type 3,,0.698254787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
447615,0,Cash loans,M,Y,Y,0,238500,699322.5,42781.5,648000,Family,Working,Secondary / secondary special,Married,House / apartment,0.00823,-9733,-506,-459,-2422,7,1,1,0,1,0,0,,2,2,2,WEDNESDAY,13,0,1,1,0,0,0,Construction,,0.203693034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
447616,1,Cash loans,F,N,Y,1,315000,1113133.5,32674.5,972000,Unaccompanied,Working,Higher education,Married,House / apartment,0.0105,-11103,-2055,-5625,-2274,,1,1,0,1,0,0,Core staff,3,3,3,TUESDAY,15,0,0,0,1,1,0,Kindergarten,,0.101769214,0.591976618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-510,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
447617,0,Cash loans,M,Y,N,0,90000,152820,17370,135000,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,0.0228,-8402,-722,-2892,-1061,10,1,1,0,1,0,0,Sales staff,1,2,2,WEDNESDAY,11,0,0,0,1,1,0,Construction,,0.470977992,0.691021227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-811,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
447619,0,Cash loans,F,N,Y,1,247500,388512,31149,360000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.072508,-14841,-175,-2503,-3624,,1,1,0,1,1,1,Core staff,2,1,1,TUESDAY,10,0,0,0,0,0,0,Medicine,0.633878468,0.758403118,0.773895694,0.2639,0.1063,0.9916,0.8844,0,0.32,0.1379,0.6667,0.7083,0.0237,0.2152,0.3252,0,0.0792,0.2689,0.1103,0.9916,0.8889,0,0.3222,0.1379,0.6667,0.7083,0.0237,0.2351,0.3379,0,0.0837,0.2665,0.1063,0.9916,0.8859,0,0.32,0.1379,0.6667,0.7083,0.0241,0.2189,0.331,0,0.0809,reg oper account,block of flats,0.2724,Panel,No,0,0,0,0,-358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447620,0,Cash loans,M,N,Y,0,126000,279000,25717.5,279000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.020246,-20867,-2961,-9547,-4392,,1,1,0,1,0,0,Drivers,1,3,3,THURSDAY,5,0,0,0,0,0,0,Self-employed,0.62693587,0.393323275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
447622,0,Cash loans,F,N,Y,0,225000,495891,48438,477000,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.010147,-21327,365243,-331,-1175,,1,0,0,1,0,1,,1,2,2,THURSDAY,13,0,0,0,0,0,0,XNA,,0.57022697,0.382501804,0.1649,,0.9791,,,,0.069,0.1667,,,,0.0752,,,0.1681,,0.9791,,,,0.069,0.1667,,,,0.0784,,,0.1665,,0.9791,,,,0.069,0.1667,,,,0.0766,,,,,0.0591,"Stone, brick",No,0,0,0,0,-907,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
447623,0,Cash loans,F,N,N,1,225000,158301,17176.5,148500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.00963,-15684,-4611,-3055,-4619,,1,1,0,1,0,0,Laborers,2,2,2,MONDAY,16,0,0,0,0,0,0,Business Entity Type 2,0.469368124,0.334743193,0.576208836,0.1485,0.2431,0.9851,0.796,0.0373,0,0.0345,0.1667,,0.0697,0.121,0.0493,0,0.0117,0.1513,0.2523,0.9851,0.804,0.0376,0,0.0345,0.1667,,0.0713,0.1322,0.0514,0,0.0124,0.1499,0.2431,0.9851,0.7987,0.0375,0,0.0345,0.1667,,0.0709,0.1231,0.0502,0,0.0119,reg oper account,block of flats,0.0617,"Stone, brick",No,1,0,1,0,-194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
447624,0,Cash loans,M,N,Y,2,135000,628114.5,22689,477000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007305,-11935,-256,-6025,-4116,,1,1,1,1,1,0,Laborers,4,3,3,WEDNESDAY,13,0,0,0,1,1,0,Construction,,0.46507618,0.662637792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1280,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447625,0,Cash loans,M,Y,Y,0,247500,1209370.5,43569,1044000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007305,-16081,-1917,-622,-632,10,1,1,0,1,0,0,Drivers,2,3,3,THURSDAY,12,0,0,0,0,0,0,Transport: type 4,0.516743012,0.509600572,0.046951022,0.1309,0.0487,0.9881,0.8368,0.0058,0.04,0.0345,0.3333,0.375,0.0224,0.1059,0.055,0.0039,0.0194,0.1334,0.0505,0.9881,0.8432,0.0059,0.0403,0.0345,0.3333,0.375,0.0229,0.1157,0.0573,0.0039,0.0206,0.1322,0.0487,0.9881,0.839,0.0058,0.04,0.0345,0.3333,0.375,0.0228,0.1077,0.056,0.0039,0.0199,reg oper account,block of flats,0.0475,"Stone, brick",No,0,0,0,0,-1730,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
447626,0,Cash loans,F,N,Y,0,99000,257391,18040.5,238500,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.020246,-22638,365243,-11971,-4633,,1,0,0,1,0,0,,1,3,3,TUESDAY,8,0,0,0,0,0,0,XNA,,0.414107887,0.683268831,0.1052,0.0982,0.9781,0.7008,,0,0.2414,0.1667,,0.0811,,0.0976,,0.0097,0.0893,0.1019,0.9782,0.7125,,0,0.2069,0.1667,,0.0829,,0.0853,,0,0.1062,0.0982,0.9781,0.7048,,0,0.2414,0.1667,,0.0825,,0.0994,,0.0099,,block of flats,0.0686,Panel,No,5,0,5,0,-2729,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
